track_id,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_year,release_decade,market_region,playlist_category,artist_tier,streaming_platform,release_year_raw,release_year_clean,clean_decade
6PnGujnRXNLYNkncUjlx32,Voilaaa;Hawa;Fouley Badiaga,,301259.0,False,,0.731,1,,1,0.0715,0.0584,0.455,0.0595,0.945,,4,afrobeat,,2010s,,,,Spotify,,,
1nIecoI1sx4ssu9Q0T7dnz,MetÃ¡ MetÃ¡,,238811.0,False,0.561,0.561,7,,0,0.044,0.77,9.3e-05,0.188,0.701,,4,afrobeat,,2000s,,,Emerging,YouTube Music,,,
49ieDVc3fyaSV6QUiusAWG,Criolo,26.0,180480.0,False,0.77,0.797,0,-4.778,1,0.0345,0.555,0.000122,0.0928,0.964,96.879,4,afrobeat,1989,1980s,Europe,Discover,Emerging,Spotify,1989,1989.0,1980s
0I3e0YkxjcnNAWj32n6lHr,Menahan Street Band,22.0,65026.0,False,0.329,0.84,3,-9.316,0,0.0662,0.222,0.837,0.148,0.962,174.761,3,afrobeat,2003,2000s,Asia Pacific,Focus,Emerging,YouTube Music,2003,2003.0,2000s
62GZeJlAOU3GM6BY6Myg3Q,Foli GriÃ´ Orquestra;DJ Vinimax,19.0,479204.0,False,0.633,0.79,9,-7.266,0,0.102,0.42,0.473,0.064,0.867,127.623,4,afrobeat,1997,1990s,Europe,Mood,Emerging,Apple Music,1997,1997.0,1990s
4VuK5i4dgHvc80zBMCcty0,Criolo,24.0,158040.0,False,0.73,0.646,9,-6.751,1,0.0345,0.669,0.00171,0.0866,0.938,98.012,4,afrobeat,2021,2020s,Latin America,Discover,Emerging,Spotify,2021,2021.0,2020s
0T5qABWOBtr9qbTTx54PSG,Jorge Drexler,27.0,253293.0,False,0.686,0.212,7,-16.961,1,0.0495,0.791,5.73e-05,0.288,0.189,134.12,4,afrobeat,2018,2010s,Latin America,Party,Emerging,YouTube Music,2018,2018.0,2010s
0FLmR0blAIztjE7YsQpoYc,El Michels Affair,49.0,145880.0,False,0.605,0.666,11,-5.77,1,0.0413,0.0234,0.647,0.0841,0.0865,100.138,4,afrobeat,2014,2010s,Asia Pacific,Mood,Rising,Tidal,2014,2014.0,2010s
4NEBZjWw9QlE7Sdju7jVA7,Meridian Brothers,16.0,319213.0,False,0.645,0.551,5,-10.301,0,0.103,0.594,0.00532,0.0746,0.774,96.225,4,afrobeat,2019,2010s,Europe,Sleep & Relax,Emerging,YouTube Music,2019,2019.0,2010s
2yBjFF19OmukrC7deP7LfZ,Fela Kuti;Afrika 70,36.0,793200.0,False,0.612,0.876,5,-7.668,0,0.11,0.22,0.399,0.0863,0.677,123.866,4,afrobeat,2018,2010s,Asia Pacific,Focus,Rising,YouTube Music,2018,2018.0,2010s
5Q1TfulEAaNZf7uIxkOZay,Los Amigos Invisibles,18.0,268600.0,False,0.698,0.765,1,-8.764,1,0.0303,0.0888,0.825,0.0906,0.332,100.012,4,afrobeat,2000,2000s,Europe,Discover,Emerging,Tidal,2000,2000.0,2000s
0MCmqLitiJMIh3qhp8xnmv,BaianaSystem;Thiago FranÃ§a,22.0,96524.0,False,0.454,0.98,2,-7.526,0,0.382,0.0972,0.979,0.115,0.348,161.12,4,afrobeat,2020,2020s,Asia Pacific,Mood,Emerging,Spotify,2020,2020.0,2020s
74FgXyMVJm4muoRSZQRCVw,Orquestra Brasileira de MÃºsica,,221506.0,False,,0.783,6,,0,0.0438,0.0941,0.84,0.104,0.634,,4,afrobeat,,2010s,,,,Spotify,,,
1OJpFc9AKsEfBFCywsa6ds,Romperayo,17.0,186666.0,False,0.785,0.671,10,-7.913,1,0.15,0.019,0.748,0.203,0.601,122.966,4,afrobeat,2018,2010s,North America,Sleep & Relax,Emerging,Apple Music,2018,2018.0,2010s
7dfQM5NkuXIuUOGojEhjNd,Los Amigos Invisibles,22.0,263320.0,False,0.75,0.932,7,-5.68,1,0.0718,0.00341,0.0823,0.344,0.82,124.012,4,afrobeat,2020,2020s,North America,Workout,Emerging,Spotify,2020,2020.0,2020s
1hH6gstgij0Noc7UnOynAf,OQuadro;Jorge Du Peixe,21.0,192000.0,False,0.723,0.636,10,-10.265,0,0.25,0.3,2.37e-05,0.144,0.813,79.958,4,afrobeat,2005,2000s,Asia Pacific,Top Charts,Emerging,Apple Music,2005,2005.0,2000s
51qhR6wqpb6Gm2PSOwBPCF,BaianaSystem,30.0,219826.0,False,0.764,0.857,9,-4.618,0,0.0323,0.289,0.0528,0.245,0.792,126.009,4,afrobeat,1992,1990s,Europe,Mood,Rising,Spotify,1992,1992.0,1990s
0y3MztD4t3mIPJdKTzYI2Z,Newen Afrobeat,18.0,402386.0,False,0.68,0.777,5,-5.853,0,0.0317,0.0808,0.522,0.161,0.425,105.052,3,afrobeat,2001,2000s,North America,Mood,Emerging,Apple Music,2001,2001.0,2000s
3q4Nj8MNPkiESXmnBnJc97,Jor'dan Armstrong,20.0,217720.0,False,0.82,0.587,6,-6.91,1,0.0736,0.231,0.0,0.117,0.55,100.014,4,afrobeat,2009,2000s,North America,Mood,Emerging,Spotify,2009,2009.0,2000s
6yM82PxMywRHehdoQgQT8p,Bola Johnson,44.0,203040.0,False,0.718,0.626,10,-9.049,0,0.0604,0.147,0.00207,0.0994,0.662,107.288,4,afrobeat,2018,2010s,Asia Pacific,Top Charts,Rising,YouTube Music,2018,2018.0,2010s
0afpxm7xkeXwj7KYzmS5Uc,Criolo,33.0,267853.0,False,0.864,0.623,5,-5.966,1,0.0344,0.452,0.00967,0.105,0.84,132.008,4,afrobeat,2019,2010s,Asia Pacific,Party,Rising,YouTube Music,2019,2019.0,2010s
5aqzJkElPJ4mN16RGnn4bK,The Poets Of Rhythm,23.0,201400.0,False,0.781,0.848,7,-9.61,1,0.0898,0.0276,0.767,0.0472,0.641,109.49,4,afrobeat,1962,1960s,Europe,Sleep & Relax,Emerging,Spotify,1962,1962.0,1960s
3MZm4t1kRJ2e5JyaYQpjrF,Jackie Mittoo,34.0,191506.0,False,0.837,0.598,1,-9.047,0,0.181,0.391,0.238,0.0598,0.983,145.219,4,afrobeat,2011,2010s,Latin America,Sleep & Relax,Rising,YouTube Music,2011,2011.0,2010s
5KdslOc1HHIL0IvV8SuI1o,Voilaaa;Pat Kalla,22.0,286876.0,False,0.863,0.687,2,-9.997,1,0.16,0.0575,6.84e-05,0.0472,0.77,133.901,4,afrobeat,2008,2000s,Europe,Discover,Emerging,Spotify,2008,2008.0,2000s
1WdixZ4J8I8hlgCIEqZkdc,Manu Dibango,16.0,502693.0,False,0.615,0.397,0,-17.526,0,0.0859,0.301,0.886,0.0277,0.916,169.0,4,afrobeat,2001,2000s,Europe,Discover,Emerging,Spotify,2001,2001.0,2000s
4vZdynsnbBJh8WtLmo6wJa,Los Amigos Invisibles;Los AutÃ©,27.0,226613.0,False,0.768,0.91,7,-2.398,1,0.0343,0.015,0.000121,0.143,0.96,123.023,4,afrobeat,1993,1990s,Asia Pacific,Discover,Emerging,Spotify,1993,1993.0,1990s
1Y7JDqUVbaHRPsLJtSY8ie,Grupo Fantasma,24.0,241520.0,False,0.382,0.931,6,-7.296,0,0.0591,0.137,0.649,0.0553,0.801,105.214,4,afrobeat,2005,2000s,North America,Sleep & Relax,Emerging,YouTube Music,2005,2005.0,2000s
4SkXeoVShiJY17DfB1hp4p,Brownout;Brown Sabbath,17.0,375112.0,False,0.438,0.737,1,-6.648,0,0.0335,0.00038,0.00358,0.339,0.402,113.957,4,afrobeat,2022,2020s,Europe,Party,Emerging,Apple Music,2022,2022.0,2020s
0Xe9Yb3MKkQvJuxgBXMleu,HÃ¶rÃ¶yÃ¡,18.0,345022.0,False,0.767,0.837,5,-4.364,0,0.0487,0.0981,0.918,0.0555,0.493,135.972,4,afrobeat,2005,2000s,,Mood,Emerging,Spotify,2005,2005.0,2000s
2KR6wfZkGkBVYrwKQkuAxR,The Budos Band,22.0,177253.0,False,0.509,0.511,0,-11.24,1,0.0294,0.0238,0.913,0.0748,0.611,116.851,4,afrobeat,2011,2010s,Europe,Mood,Emerging,Tidal,2011,2011.0,2010s
2AsbwhBYcjeA6gkeyOrFMR,The Budos Band,18.0,222906.0,False,0.513,0.347,9,-13.798,1,0.0293,0.000155,0.894,0.0895,0.279,107.468,4,afrobeat,2015,2010s,Europe,Top Charts,Emerging,Spotify,2015,2015.0,2010s
0tXQlZrIM2qHF1TpUYtZ5Z,Romperayo,19.0,240640.0,False,0.736,0.885,6,-5.579,0,0.0485,0.0684,0.822,0.0923,0.832,112.01,4,afrobeat,2006,2000s,Europe,Workout,Emerging,Amazon Music,2006,2006.0,2000s
1o4uajX6p6vKceoABwOwFP,Eddie Neblett,17.0,256391.0,False,0.75,0.705,0,-9.782,1,0.101,0.198,1.13e-06,0.0862,0.815,119.898,4,afrobeat,2023,2020s,North America,Party,Emerging,Spotify,2023,2023.0,2020s
2JiDOs6xcdRVkMVtssm7NM,QUITAPENAS,22.0,201116.0,False,0.568,0.901,2,-5.337,1,0.0983,0.0894,0.000215,0.184,0.745,78.567,4,afrobeat,2022,2020s,Europe,Focus,Emerging,YouTube Music,2022,2022.0,2020s
0s6ISXTrjKbtUM6dO5KXo8,Money Chicha,19.0,254238.0,False,0.452,0.853,0,-6.06,0,0.0337,0.0139,0.893,0.21,0.937,97.222,4,afrobeat,2002,2000s,North America,Party,Emerging,YouTube Music,2002,2002.0,2000s
4dr8LN0s4WhnLLTzfsZkj5,Criolo;Emicida;Evandro FiÃ³ti,37.0,188666.0,False,0.518,0.918,4,-5.548,0,0.276,0.325,0.0,0.79,0.62,98.777,4,afrobeat,2011,2010s,North America,Top Charts,Rising,Amazon Music,2011,2011.0,2010s
3EYGVS7euI1GTiYkKBOSfk,JuanafÃ©,45.0,223600.0,False,0.526,0.711,6,-4.373,0,0.0465,0.585,0.0,0.0728,0.651,176.27,4,afrobeat,2004,2000s,North America,Workout,Rising,Tidal,2004,2004.0,2000s
43OczYqGoSzZAXpa3VntDY,Alogte Oho & His Sounds of Joy,18.0,279595.0,False,0.631,0.458,5,-8.889,0,0.0327,0.384,0.0316,0.186,0.945,141.12,4,afrobeat,2003,2000s,,Workout,Emerging,Apple Music,2003,2003.0,2000s
0pY5jjQucjJg3pqAbHhGkW,Criolo,46.0,240226.0,False,0.788,0.574,0,-9.068,1,0.319,0.0626,0.0,0.203,0.764,160.027,4,afrobeat,1973,1970s,Europe,Discover,Rising,Apple Music,1973,1973.0,1970s
7bm92XIVukRUY8O3xEhWfX,Breakestra,26.0,177453.0,False,0.668,0.874,7,-2.771,1,0.0731,0.587,0.0,0.109,0.836,107.346,4,afrobeat,2013,2010s,Latin America,Discover,Emerging,YouTube Music,2013,2013.0,2010s
3IQvH607gDiHXdT8wnqgtC,Tony Allen With Africa 70,17.0,683893.0,False,0.866,0.636,1,-12.801,1,0.134,0.222,0.558,0.131,0.859,99.615,4,afrobeat,2011,2010s,Latin America,Workout,Emerging,YouTube Music,2011,2011.0,2010s
1EcDq6wqhhQSdEfVK4mTjH,Plastilina Mosh,27.0,348826.0,False,0.605,0.842,1,-9.482,1,0.0553,0.0133,0.664,0.341,0.39,116.151,4,afrobeat,1979,1970s,Latin America,Mood,Emerging,Spotify,1979,1979.0,1970s
31p1i3XDY9W8ORcDXmA17Q,BaianaSystem,36.0,195040.0,False,0.725,0.618,9,-9.842,0,0.046,0.325,0.000133,0.384,0.479,112.681,5,afrobeat,2003,2000s,Europe,Focus,Rising,Amazon Music,2003,2003.0,2000s
6tQHdDEbTulw2cMhO5SxEA,Plastilina Mosh,20.0,145253.0,False,0.463,0.996,2,-6.017,1,0.0821,0.000356,0.847,0.139,0.671,182.069,4,afrobeat,2021,2020s,Europe,Workout,Emerging,Apple Music,2021,2021.0,2020s
5gzOvdhMvQnNl5a8NlZLs7,BaianaSystem,26.0,168560.0,False,0.353,0.721,6,-6.3,0,0.129,0.0643,0.344,0.112,0.652,170.026,3,afrobeat,2002,2000s,Europe,Sleep & Relax,Emerging,Spotify,2002,2002.0,2000s
0Wqht20X3ZII115vByDReU,Ali Farka TourÃ©,9.0,463920.0,False,0.764,0.282,4,-10.46,0,0.0652,0.77,0.0833,0.0592,0.504,135.736,4,afrobeat,1996,1990s,Latin America,Mood,Emerging,Apple Music,1996,1996.0,1990s
4ejyjfSHDLKR2AtArlJJ0T,The Poets Of Rhythm,18.0,186226.0,False,0.782,0.935,2,-5.135,0,0.0632,0.127,0.0184,0.17,0.853,123.248,4,afrobeat,2010,2010s,Europe,Focus,Emerging,Apple Music,2010,2010.0,2010s
6J2iYZyg1msLFo37600hLs,Whitefield Brothers,18.0,242626.0,False,0.709,0.978,7,-4.67,1,0.0441,0.026,0.851,0.266,0.744,94.391,3,afrobeat,2023,2020s,Asia Pacific,Sleep & Relax,Emerging,Apple Music,2023,2023.0,2020s
6DBqULxLjq66GX2dim7opR,Lack Of Afro,49.0,227346.0,False,0.681,0.838,0,-6.538,1,0.0797,0.0874,0.49,0.348,0.456,112.608,4,afrobeat,2002,2000s,Asia Pacific,Focus,Rising,Apple Music,2002,2002.0,2000s
1aAhNjAqKqUFQ93uesAytf,BaianaSystem;CÃ¡ssia Eller,37.0,148905.0,False,0.383,0.711,0,-8.113,1,0.0671,0.174,0.000572,0.16,0.432,137.036,4,afrobeat,2015,2010s,North America,Top Charts,Rising,Spotify,2015,2015.0,2010s
5Vmk3HHkPcatdSUHdrSwzk,Plastilina Mosh,23.0,221266.0,False,0.644,0.883,1,-8.481,0,0.0884,0.638,2.58e-05,0.0952,0.783,104.159,4,afrobeat,2017,2010s,North America,Focus,Emerging,Apple Music,2017,2017.0,2010s
25WjhzidELBiE8WBROJIRs,Afrocidade,29.0,235567.0,False,0.71,0.846,4,-3.981,0,0.0479,0.0798,0.00352,0.395,0.505,118.025,4,afrobeat,2001,2000s,Latin America,Sleep & Relax,Emerging,Amazon Music,2001,2001.0,2000s
6vCaE0f8dWkjgytfnTka9v,The Budos Band,21.0,239693.0,False,0.622,0.797,7,-8.958,0,0.0312,0.117,0.909,0.16,0.795,114.822,4,afrobeat,2016,2010s,Europe,Party,Emerging,Spotify,2016,2016.0,2010s
2knuucaDknfBuwjUMqDo75,BaianaSystem;CÃ©u,21.0,233894.0,False,0.739,0.582,2,-6.831,1,0.0309,0.0496,0.00175,0.11,0.674,119.028,4,afrobeat,2006,2000s,North America,Focus,Emerging,Apple Music,2006,2006.0,2000s
3hefAnE3N74TyKr9IB5LRf,Breakestra,18.0,171704.0,False,0.763,0.925,11,-3.819,0,0.0406,0.0533,0.893,0.102,0.761,98.51,4,afrobeat,2014,2010s,Asia Pacific,Party,Emerging,Spotify,2014,2014.0,2010s
7p0h4RYJA700piwO1grdoz,JuanafÃ©,25.0,279376.0,False,0.588,0.745,9,-5.754,0,0.0886,0.515,0.0,0.179,0.432,95.071,4,afrobeat,2014,2010s,North America,Focus,Emerging,Spotify,2014,2014.0,2010s
1iNWWO3i1L4gpy7fZpdUwP,Mandrill,23.0,428853.0,False,0.854,0.928,0,-7.29,1,0.0621,0.152,0.0189,0.0481,0.782,122.487,4,afrobeat,unknown,2010s,Asia Pacific,Top Charts,Emerging,Apple Music,unknown,,
3WXd8AWDD0oormqfYpSqJA,CalledOut Music,42.0,217446.0,False,0.583,0.31,5,-14.911,1,0.159,0.688,0.0,0.104,0.563,140.974,4,afrobeat,1991,1990s,Latin America,Sleep & Relax,Rising,Spotify,1991,1991.0,1990s
2zQt5C0AIv27RhfJCRZdZ4,BaianaSystem,39.0,309493.0,False,0.776,0.8,8,-4.704,0,0.0438,0.00631,0.0731,0.35,0.583,143.989,4,afrobeat,2019,2010s,Latin America,Focus,Rising,YouTube Music,2019,2019.0,2010s
589SiueQ3yldZpKQMBGKk5,Jor'dan Armstrong,19.0,267910.0,False,0.765,0.888,9,-5.344,1,0.172,0.27,0.0,0.263,0.625,120.042,4,afrobeat,2005,2000s,North America,Workout,Emerging,YouTube Music,2005,2005.0,2000s
21s0bjVrP7RtQskeUKZxOu,Manu Dibango,49.0,264306.0,False,0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,4,afrobeat,2000,2000s,North America,Top Charts,Rising,Spotify,2000,2000.0,2000s
3zkJuZ7sP69YTS3h8VNVME,BaianaSystem;Mahal Pita,20.0,155853.0,False,0.696,0.686,7,-8.207,1,0.0653,0.00899,0.000956,0.116,0.477,128.102,4,afrobeat,1975,1970s,Europe,Workout,Emerging,Apple Music,1975,1975.0,1970s
3HPfcQxliHRPkDZPFHH0JE,Criolo,34.0,219071.0,False,0.793,0.658,2,-6.332,1,0.0552,0.652,1.11e-06,0.082,0.96,114.039,4,afrobeat,2013,2010s,North America,Top Charts,Rising,Amazon Music,2013,2013.0,2010s
7JxdbxzHJZLP9kBtUNuwKt,Afrocidade,25.0,173071.0,False,0.821,0.779,10,-4.283,0,0.113,0.0976,0.0,0.0659,0.464,105.003,4,afrobeat,2015,2010s,Europe,Top Charts,Emerging,Spotify,2015,2015.0,2010s
0VjyKaDsZ29g00cvIywo5t,BaianaSystem,35.0,339413.0,False,0.591,0.873,1,-6.877,0,0.111,0.105,0.0181,0.0676,0.882,162.121,4,afrobeat,1966,1960s,Europe,Discover,Rising,Apple Music,1966,1966.0,1960s
709RFIOjtGsMZ2ULy2OaM4,Morbo y Mambo;Andres Nusser,22.0,211500.0,False,0.647,0.688,11,-8.47,1,0.0308,0.0145,0.077,0.0998,0.395,123.996,4,afrobeat,2011,2010s,North America,Focus,Emerging,Amazon Music,2011,2011.0,2010s
1elI9IOBskmT6IHYbtjc8F,Calle 13;Julian Assange;Tom Mo,21.0,260877.0,False,0.501,0.963,6,-3.768,1,0.265,0.0516,0.0,0.307,0.656,165.128,4,afrobeat,2001,2000s,North America,Sleep & Relax,Emerging,Amazon Music,2001,2001.0,2000s
5AyV6bXjo69l6FzlUGYaBG,Los Amigos Invisibles,19.0,238373.0,False,0.733,0.862,7,-5.813,1,0.0604,0.287,0.000532,0.466,0.745,107.981,4,afrobeat,2014,2010s,Asia Pacific,Discover,Emerging,Apple Music,2014,2014.0,2010s
5gDTvqxpIAAAXLIUPYKsTM,Limoblaze,17.0,200412.0,False,0.709,0.854,11,-5.016,0,0.247,0.492,0.0,0.11,0.816,103.018,4,afrobeat,1998,1990s,North America,Sleep & Relax,Emerging,Spotify,1998,1998.0,1990s
2GJ1xx5ZoeIJYbQKLSpoZ3,Skillet,64.0,206060.0,False,0.53,0.803,5,-5.031,0,0.0386,0.0545,0.0,0.316,0.565,80.992,4,alt-rock,2015,2010s,North America,Mood,Established,Spotify,2015,2015.0,2010s
1MmzIqMP1y5AGIX20RZxDc,Fuel,0.0,201426.0,False,0.465,0.883,8,-4.794,1,0.0504,0.000101,0.425,0.638,0.133,95.04,4,alt-rock,2007,2000s,Latin America,Sleep & Relax,Emerging,Spotify,2007,2007.0,2000s
1rBivSsnwBbuC1UH9w9eCV,Enjambre,47.0,232757.0,False,0.465,0.952,2,-3.312,1,0.0624,0.0455,1.82e-05,0.0804,0.502,159.054,4,alt-rock,2022,2020s,Middle East & Africa,Party,Rising,YouTube Music,2022,2022.0,2020s
5d9RSSwDvlTyuwfmeafUah,Phil Wickham,55.0,327000.0,False,0.292,0.535,3,-6.892,1,0.0393,0.0355,0.0,0.0977,0.316,143.949,4,alt-rock,1995,1990s,Europe,Focus,Established,Spotify,1995,1995.0,1990s
0IK8y0vAO0sM630HsxwLht,Bohnes,67.0,229986.0,True,0.685,0.656,1,-6.013,0,0.0383,0.437,0.0,0.347,0.392,128.003,4,alt-rock,2005,2000s,North America,Workout,Established,Amazon Music,2005,2005.0,2000s
44agmNQypTCFKc2dpVonDy,Los Estramboticos,47.0,271733.0,False,0.824,0.696,7,-6.716,1,0.0774,0.188,0.0,0.112,0.818,135.044,4,alt-rock,1993,1990s,Europe,Sleep & Relax,Rising,Apple Music,1993,1993.0,1990s
5izpR8PlJCjgJexf7JkMa9,Kari Jobe,2.0,205738.0,False,0.675,0.375,6,-8.985,1,0.0452,0.542,2.5e-06,0.0951,0.187,134.023,4,alt-rock,2021,2020s,Asia Pacific,Workout,Emerging,Spotify,2021,2021.0,2020s
0nkzd3yNniB767zSDDdLZ3,Skillet,69.0,209493.0,False,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,4,alt-rock,2020,2020s,Asia Pacific,Mood,Established,Spotify,2020,2020.0,2020s
5YTUCHSwfwJ4oHFDjFgpEe,Bea Miller,64.0,230525.0,False,0.514,0.704,8,-6.859,1,0.0298,0.0107,7.15e-05,0.13,0.361,157.4,4,alt-rock,2002,2000s,Latin America,Focus,Established,Apple Music,2002,2002.0,2000s
1955ZZJe1TzmSR0TomnNjI,Megadeth,0.0,246733.0,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4,alt-rock,2014,2010s,Europe,Sleep & Relax,Emerging,Spotify,2014,2014.0,2010s
1LomCMl5wD3MPVlC6smUHe,Wolf Alice,65.0,275226.0,False,0.604,0.789,5,-6.259,1,0.0273,0.0011,0.828,0.368,0.348,122.032,4,alt-rock,2018,2010s,Europe,Discover,Established,YouTube Music,2018,2018.0,2010s
0LvONfXemxF8eUKovfhZdH,Skillet,0.0,229933.0,False,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.027,4,alt-rock,2012,2010s,North America,Workout,Emerging,Amazon Music,2012,2012.0,2010s
6T1TompuJnWs8299wj9Zpm,Fountains Of Wayne,0.0,141586.0,False,0.479,0.802,9,-9.03,1,0.0512,0.0117,0.0,0.333,0.625,148.658,4,alt-rock,2011,2010s,Latin America,Discover,Emerging,Tidal,2011,2011.0,2010s
6E9deAT9PHY3xwZwD0fvhZ,Batu Akdeniz,44.0,199872.0,False,0.475,0.728,11,-4.741,0,0.0362,0.0331,0.0,0.198,0.483,82.474,4,alt-rock,2002,2000s,Latin America,Top Charts,Rising,YouTube Music,2002,2002.0,2000s
7aDLnVQ1Gvjh6Q0nc1rePd,Detonautas Roque Clube,44.0,234061.0,False,0.648,0.85,8,-5.323,1,0.0401,0.0861,1.43e-05,0.122,0.878,77.516,4,alt-rock,1991,1990s,Middle East & Africa,Discover,Rising,Amazon Music,1991,1991.0,1990s
3iIQdR4zxBG2pkBU0L9ooA,Estelares,45.0,250197.0,False,0.671,0.775,9,-4.861,0,0.0333,0.0326,0.0,0.467,0.671,131.995,4,alt-rock,2020,2020s,North America,Sleep & Relax,Rising,Apple Music,2020,2020.0,2020s
424WY6p8kPClokqegSpJfV,Rob Zombie;Ozzy Osbourne,0.0,251200.0,False,0.527,0.924,6,-4.503,1,0.0367,7.92e-05,0.0671,0.705,0.324,102.036,4,alt-rock,2020,2020s,North America,Mood,Emerging,Apple Music,2020,2020.0,2020s
4K8g4J2FoDIXfgi762CKW2,Static-X,0.0,251600.0,False,0.641,0.956,5,-4.006,0,0.0376,0.00037,0.00858,0.16,0.669,136.981,4,alt-rock,2014,2010s,Europe,Discover,Emerging,YouTube Music,2014,2014.0,2010s
7clyJIrLkEbXUDwj1tC9zz,grandson,70.0,214520.0,False,0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,4,alt-rock,2005,2000s,Latin America,Top Charts,Superstar,Spotify,2005,2005.0,2000s
3CMA6bdFwobZpvStfR2jls,Royal Blood,3.0,186847.0,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,alt-rock,2006,2000s,Asia Pacific,Workout,Emerging,Spotify,2006,2006.0,2000s
7GfYdXlYZ0uhEjhqjFV6YQ,Las Pastillas del Abuelo,0.0,273533.0,False,0.433,0.827,9,-5.992,0,0.0312,0.00932,0.492,0.737,0.549,150.942,4,alt-rock,2016,2010s,North America,Workout,Emerging,YouTube Music,2016,2016.0,2010s
5cfct39EqJAkG0cqRaARz1,grandson,0.0,214520.0,False,0.505,0.892,6,-5.633,0,0.139,0.00162,0.00177,0.148,0.629,154.004,4,alt-rock,2020,2020s,North America,Focus,Emerging,Tidal,2020,2020.0,2020s
35BubUYbG7gQfwnVkg58zW,Grouplove,0.0,218013.0,False,0.56,0.936,3,-5.835,1,0.0439,0.00832,0.0,0.161,0.371,112.96,4,alt-rock,2020,2020s,Europe,Discover,Emerging,Apple Music,2020,2020.0,2020s
2ScU6iEvgb0TIuKiyem9rg,Charlie Brown Jr.,48.0,151666.0,False,0.345,0.976,8,-4.74,1,0.0487,0.000587,0.0507,0.487,0.818,181.121,4,alt-rock,2017,2010s,Europe,Discover,Rising,Apple Music,2017,2017.0,2010s
3CrsuTJomWZmeXIvKhV45l,The Score,66.0,190048.0,False,0.563,0.678,2,-4.717,0,0.0392,0.0228,0.0,0.342,0.134,127.883,4,alt-rock,2014,2010s,Asia Pacific,Focus,Established,Apple Music,2014,2014.0,2010s
6FLMTRlci8RrAegvGIuoYS,No Doubt,0.0,160586.0,False,0.505,0.939,9,-4.165,1,0.0415,0.00281,0.0232,0.0516,0.963,177.68,4,alt-rock,1990,1990s,Europe,Workout,Emerging,Apple Music,1990,1990.0,1990s
0VF7YLIxSQKyNiFL3X6MmN,The Neighbourhood,76.0,217026.0,False,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,4,alt-rock,1997,1990s,Asia Pacific,Top Charts,Superstar,Apple Music,1997,1997.0,1990s
6aw5G0HhAmyqM2OlqjTjOb,The Adams,45.0,239386.0,False,0.448,0.915,9,-4.737,1,0.0685,0.00108,0.000338,0.231,0.626,139.927,4,alt-rock,2020,2020s,Latin America,Discover,Rising,Amazon Music,2020,2020.0,2020s
0l4DTppOxy7NUaEcwXuOb6,Neon Trees,66.0,212306.0,False,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,4,alt-rock,2013,2010s,Latin America,Focus,Established,Apple Music,2013,2013.0,2010s
67AUQswwoIM2Opd0bhBEcc,Fidel Nadal,45.0,254413.0,False,0.714,0.827,5,-4.011,1,0.0325,0.00837,1.85e-05,0.226,0.781,144.081,4,alt-rock,1963,1960s,Europe,Workout,Rising,Spotify,1963,1963.0,1960s
3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros,0.0,211626.0,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,alt-rock,1992,1990s,Asia Pacific,Top Charts,Emerging,YouTube Music,1992,1992.0,1990s
4R7cuj0TvkNxURIAKReRh9,AndrÃ©s Calamaro,0.0,194080.0,False,0.704,0.533,9,-6.94,0,0.0315,0.587,1.64e-05,0.254,0.695,94.056,4,alt-rock,2015,2010s,North America,Party,Emerging,Spotify,2015,2015.0,2010s
0RW1xWSPxmbXf012RN3yWl,Phil Wickham,65.0,279786.0,False,0.512,0.814,10,-5.467,1,0.0327,0.00419,0.0,0.0991,0.277,97.996,4,alt-rock,1961,1960s,Europe,Sleep & Relax,Established,YouTube Music,1961,1961.0,1960s
7tYQXKBRjIafvyczPPUbbe,La Renga,0.0,336360.0,False,0.407,0.771,4,-6.991,0,0.0558,0.128,0.0,0.127,0.429,132.006,4,alt-rock,1997,1990s,North America,Discover,Emerging,Apple Music,1997,1997.0,1990s
5O9Dz0h08LuBi0aVvDcylh,Skillet,69.0,232066.0,True,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,4,alt-rock,2012,2010s,Europe,Party,Established,YouTube Music,2012,2012.0,2010s
28b9AxJDN10waQFdU71ggu,Blur,0.0,121160.0,False,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4,alt-rock,2015,2010s,Europe,Party,Emerging,Spotify,2015,2015.0,2010s
